"COU","Country","FREQ","Frequency","SOURCE","Source","SERIES","Series","MEAS","Measure","_TIME_","Year","Value","Flag Codes","Flags"
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",13.4455327171564,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",11.6635454545455,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",9.66448952590959,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",7.72383394710412,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",7.03118537513442,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",7.70755453501722,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",7.65908828620889,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",6.86282081554809,,
"EST","Estonia","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",6.35889201124047,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1960","1960",41.6613392293114,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1961","1961",41.1320976212542,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1962","1962",40.8906370051184,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1963","1963",41.123769694323,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1964","1964",40.0539151319564,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1965","1965",39.9175479765278,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",40.5162044371216,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",40.0467432730827,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",39.1913906507641,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",38.2550234483955,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",38.3512405365515,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",37.9992046144016,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",37.6020430993211,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",38.0370384352728,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",37.6005154788923,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",37.7584924373915,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",37.1161417322835,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",37.1791767554479,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",37.0107784431138,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",36.5854812012296,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",34.7822099954149,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",33.0250394766524,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1982","1982",32.2538742023701,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",30.7420088700967,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",29.2635658914729,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",27.7222920387151,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1986","1986",27.1319186173704,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",24.4633264967282,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1988","1988",24.4399067634991,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",24.5941818593164,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1990","1990",24.5653045602012,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",24.3395661138819,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",24.5030626695559,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",25.1139214581947,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",25.303809102359,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",25.5308008040133,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",24.9745124477916,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1997","1997",24.4404911288657,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",23.8564240598284,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1999","1999",23.5772236916402,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",22.575219048917,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",21.7955354231601,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",21.6038197081127,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",21.4190526638602,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2004","2004",21.3002557293549,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",20.9960078013335,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",20.3355716343067,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",19.362085985635,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",19.2574612604518,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",19.1593708240347,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",19.2751421014126,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",19.3442168259127,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",18.8474033450598,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",18.2081195258692,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2014","2014",18.1327169061033,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2015","2015",17.7204829419191,,
"NLD","Netherlands","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2016","2016",17.3240649071006,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1960","1960",31.0162813661919,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1961","1961",30.2216707791893,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1962","1962",29.5649483677584,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1963","1963",28.9072574479355,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1964","1964",28.4871425407231,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1965","1965",28.2172600908117,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",27.8058513785178,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",26.8869280177059,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",26.282783485342,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",25.884350360557,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",24.8521248988478,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",25.064183031304,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",24.8054966131573,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",24.6203843968926,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",24.8797030521562,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",27.7855598095851,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",29.0518491936213,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",28.6977998252667,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",28.2933475309406,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",27.9217708401153,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",27.4811255944051,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",26.8752812466158,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1982","1982",26.5567754495769,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",26.4233170441654,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",26.0633348027305,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",24.78850021271,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1986","1986",23.8729857989658,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",23.5544225335151,,
"CHE","Switzerland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1988","1988",23.1375938832659,,
